timestamp;go_goroutines;go_memstats_alloc_bytes;go_memstats_gc_cpu_fraction;go_memstats_gc_sys_bytes;go_memstats_heap_alloc_bytes;go_memstats_heap_idle_bytes;go_memstats_heap_inuse_bytes;go_memstats_heap_objects;go_memstats_heap_released_bytes;go_memstats_heap_sys_bytes;go_memstats_last_gc_time_seconds;go_memstats_mspan_inuse_bytes;go_memstats_next_gc_bytes;go_memstats_other_sys_bytes;go_memstats_stack_inuse_bytes;go_memstats_stack_sys_bytes;go_threads;node_boot_time_seconds;node_entropy_available_bits;node_filefd_allocated;node_load1;node_load15;node_load5;node_memory_Active_anon_bytes;node_memory_Active_bytes;node_memory_Active_file_bytes;node_memory_AnonHugePages_bytes;node_memory_AnonPages_bytes;node_memory_Buffers_bytes;node_memory_Cached_bytes;node_memory_Committed_AS_bytes;node_memory_DirectMap2M_bytes;node_memory_DirectMap4k_bytes;node_memory_Dirty_bytes;node_memory_Inactive_anon_bytes;node_memory_Inactive_bytes;node_memory_Inactive_file_bytes;node_memory_KernelStack_bytes;node_memory_Mapped_bytes;node_memory_MemAvailable_bytes;node_memory_MemFree_bytes;node_memory_PageTables_bytes;node_memory_SReclaimable_bytes;node_memory_SUnreclaim_bytes;node_memory_Shmem_bytes;node_memory_Slab_bytes;node_procs_running;node_sockstat_TCP_alloc;node_sockstat_TCP_mem;node_sockstat_TCP_mem_bytes;node_sockstat_sockets_used;node_time_seconds;node_timex_frequency_adjustment_ratio;node_timex_maxerror_seconds;node_timex_offset_seconds;process_resident_memory_bytes;process_start_time_seconds
2021-03-01 08:13:00;8.0;3463912.0;1.4897290254e-05;3582216.0;3463912.0;60932096.0;5357568.0;14345.0;59015168.0;66289664.0;1614586407.968781;97784.0;6449040.0;662865.0;819200.0;819200.0;15.0;1605086741.0;3413.0;3296.0;0.74;0.49;0.58;1362501632.0;2701803520.0;1339301888.0;134217728.0;1455067136.0;379822080.0;1908744192.0;7903842304.0;7902068736.0;687800320.0;7598080.0;1740800.0;1054408704.0;1052667904.0;18030592.0;475230208.0;6392467456.0;3915341824.0;15360000.0;397213696.0;156893184.0;3629056.0;554106880.0;9.0;81.0;11.0;45056.0;672.0;1614586437.9663496;1.00002837890625;1.1045;1.1811e-05;25243648.0;1612092282.88
2021-03-01 08:14:00;7.0;3978032.0;1.48972538031e-05;3582216.0;3978032.0;61005824.0;5283840.0;20832.0;60473344.0;66289664.0;1614586437.9782586;90712.0;5343760.0;662865.0;819200.0;819200.0;15.0;1605086741.0;3432.0;3296.0;1.14;0.58;0.79;2091786240.0;3431227392.0;1339441152.0;134217728.0;2184310784.0;379920384.0;2024169472.0;7921332224.0;7902068736.0;687800320.0;32821248.0;1740800.0;1169453056.0;1167712256.0;18038784.0;475262976.0;5653688320.0;3054874624.0;16838656.0;403718144.0;160866304.0;3629056.0;564584448.0;5.0;78.0;6.0;24576.0;669.0;1614586497.963097;1.00002837890625;1.1345;1.0504e-05;25243648.0;1612092282.88
2021-03-01 08:15:00;8.0;2581600.0;1.48973649753e-05;3582216.0;2581600.0;62128128.0;4161536.0;4072.0;61046784.0;66289664.0;1614586527.9792192;79288.0;5031584.0;662865.0;819200.0;819200.0;15.0;1605086741.0;3279.0;3264.0;1.05;0.59;0.81;2093969408.0;3433566208.0;1339596800.0;134217728.0;2186645504.0;380035072.0;2151096320.0;7919738880.0;7902068736.0;687800320.0;50393088.0;1740800.0;1296523264.0;1294782464.0;18059264.0;475262976.0;5647806464.0;2914111488.0;16830464.0;411373568.0;164618240.0;3629056.0;575991808.0;11.0;79.0;7.0;28672.0;670.0;1614586557.9644983;1.00002837890625;1.1645;9.341e-06;25243648.0;1612092282.88
2021-03-01 08:16:00;7.0;2753864.0;1.48972606179e-05;3582216.0;2753864.0;62013440.0;4308992.0;8318.0;60882944.0;66322432.0;1614586587.9830625;92208.0;5192784.0;662865.0;786432.0;786432.0;15.0;1605086741.0;3422.0;3296.0;1.91;0.68;1.04;2091778048.0;3431563264.0;1339785216.0;134217728.0;2184495104.0;380182528.0;2278981632.0;7921102848.0;7902068736.0;687800320.0;48390144.0;1740800.0;1424281600.0;1422540800.0;18001920.0;475357184.0;5652340736.0;2784165888.0;16834560.0;417906688.0;165220352.0;3629056.0;583127040.0;7.0;79.0;6.0;24576.0;670.0;1614586617.9662664;1.00002837890625;1.1945;8.307e-06;25243648.0;1612092282.88
2021-03-01 08:17:00;7.0;3429672.0;1.489717524e-05;3582216.0;3429672.0;60948480.0;5341184.0;14157.0;59768832.0;66289664.0;1614586647.9657345;98464.0;6191488.0;662865.0;819200.0;819200.0;15.0;1605086741.0;3443.0;3328.0;1.1;0.68;0.97;2095562752.0;3435569152.0;1340006400.0;134217728.0;2188328960.0;380346368.0;2406309888.0;7923347456.0;7902068736.0;687800320.0;44531712.0;1740800.0;1551663104.0;1549922304.0;17907712.0;475275264.0;5646307328.0;2642534400.0;16855040.0;425902080.0;165249024.0;3629056.0;591151104.0;8.0;81.0;7.0;28672.0;672.0;1614586677.9643934;1.00002837890625;1.2245;7.388e-06;25243648.0;1612092282.88
2021-03-01 08:18:00;7.0;3205360.0;1.48970778228e-05;3582216.0;3205360.0;61030400.0;5193728.0;11769.0;60293120.0;66224128.0;1614586707.9678433;98056.0;4429680.0;662865.0;884736.0;884736.0;15.0;1605086741.0;3466.0;3328.0;1.22;0.72;1.02;2100404224.0;3440582656.0;1340178432.0;134217728.0;2192826368.0;380473344.0;2534211584.0;7923163136.0;7902068736.0;687800320.0;41250816.0;1740800.0;1679585280.0;1677844480.0;17948672.0;475389952.0;5641932800.0;2503081984.0;16777216.0;432885760.0;165142528.0;3629056.0;598028288.0;7.0;78.0;9.0;36864.0;669.0;1614586737.9640589;1.00002837890625;1.2545;6.57e-06;25243648.0;1612092282.88
2021-03-01 08:19:00;7.0;3420304.0;1.48975749008e-05;3582216.0;3420304.0;60891136.0;5398528.0;13668.0;60604416.0;66289664.0;1614586767.971574;97376.0;4996480.0;662865.0;819200.0;819200.0;15.0;1605086741.0;3488.0;3328.0;1.89;0.81;1.25;2100568064.0;3440885760.0;1340317696.0;134217728.0;2193260544.0;380563456.0;2656583680.0;7923052544.0;7902068736.0;687800320.0;38477824.0;1740800.0;1801986048.0;1800245248.0;17891328.0;475279360.0;5642424320.0;2373337088.0;16855040.0;440582144.0;165085184.0;3629056.0;605667328.0;15.0;80.0;8.0;32768.0;670.0;1614586797.966453;1.00002837890625;1.2845;5.843e-06;25243648.0;1612092282.88
2021-03-01 08:20:00;7.0;2018872.0;1.48981585076e-05;3582216.0;2018872.0;62504960.0;3751936.0;9111.0;61956096.0;66256896.0;1614586827.9695334;89760.0;4194304.0;662865.0;851968.0;851968.0;15.0;1605086741.0;3302.0;3392.0;1.31;0.82;1.18;2100305920.0;3440734208.0;1340428288.0;134217728.0;2192982016.0;380624896.0;2716692480.0;7918624768.0;7902068736.0;687800320.0;18534400.0;1740800.0;1861984256.0;1860243456.0;17821696.0;475279360.0;5642108928.0;2353860608.0;16859136.0;399634432.0;164872192.0;3629056.0;564506624.0;4.0;75.0;5.0;20480.0;666.0;1614586857.9656703;1.00002837890625;1.3145;5.196e-06;25243648.0;1612092282.88
2021-03-01 08:21:00;7.0;2739808.0;1.48981042402e-05;3582216.0;2739808.0;61890560.0;4366336.0;8094.0;60710912.0;66256896.0;1614586887.9717524;89760.0;5362736.0;662865.0;851968.0;851968.0;15.0;1605086741.0;3345.0;3392.0;0.75;0.8;1.05;2102411264.0;3442900992.0;1340489728.0;134217728.0;2194931712.0;380661760.0;2716733440.0;7920553984.0;7902068736.0;687800320.0;200704.0;1740800.0;1862000640.0;1860259840.0;17825792.0;475283456.0;5643833344.0;2355691520.0;16863232.0;399450112.0;164093952.0;3629056.0;563544064.0;6.0;75.0;7.0;28672.0;670.0;1614586917.964044;1.00002837890625;1.3445;4.621e-06;25243648.0;1612092282.88
2021-03-01 08:22:00;7.0;3997888.0;1.4898051936e-05;3582216.0;3997888.0;60825600.0;5431296.0;20765.0;60628992.0;66256896.0;1614586917.9689722;89760.0;5337968.0;662865.0;851968.0;851968.0;15.0;1605086741.0;3395.0;3104.0;0.36;0.76;0.88;1090510848.0;2431221760.0;1340710912.0;134217728.0;1183416320.0;380751872.0;1900785664.0;5495267328.0;7902068736.0;687800320.0;352256.0;1699840.0;1046118400.0;1044418560.0;16601088.0;454332416.0;6672453632.0;4203786240.0;13881344.0;395608064.0;152641536.0;3391488.0;548249600.0;3.0;78.0;4.0;16384.0;601.0;1614586977.966389;1.00002837890625;1.3745;4.109e-06;25243648.0;1612092282.88
2021-03-01 08:23:00;7.0;2937312.0;1.48978040642e-05;3582216.0;2937312.0;61513728.0;4775936.0;9732.0;59301888.0;66289664.0;1614587007.9686482;84048.0;5730944.0;662865.0;819200.0;819200.0;15.0;1605086741.0;3420.0;3136.0;0.18;0.71;0.74;1091497984.0;2432266240.0;1340768256.0;134217728.0;1184288768.0;380768256.0;1900830720.0;5497827328.0;7902068736.0;687800320.0;143360.0;1699840.0;1046122496.0;1044422656.0;16588800.0;454340608.0;6671405056.0;4203102208.0;13881344.0;395182080.0;152514560.0;3391488.0;547696640.0;7.0;76.0;7.0;28672.0;599.0;1614587037.9655066;1.00002837890625;1.4045;3.654e-06;25243648.0;1612092282.88
2021-03-01 08:24:00;7.0;3231520.0;1.48976304264e-05;3582216.0;3231520.0;61251584.0;5038080.0;12166.0;60874752.0;66289664.0;1614587067.966787;97920.0;4280752.0;662865.0;819200.0;819200.0;15.0;1605086741.0;3439.0;3392.0;0.14;0.68;0.63;1241690112.0;2582712320.0;1341022208.0;134217728.0;1334177792.0;380907520.0;1901760512.0;7898521600.0;7899971584.0;689897472.0;180224.0;1761280.0;1046761472.0;1045000192.0;18034688.0;475385856.0;6515339264.0;4043972608.0;15138816.0;397365248.0;155885568.0;3629056.0;553250816.0;6.0;78.0;7.0;28672.0;669.0;1614587097.9655042;1.00002837890625;1.4345;3.25e-06;25243648.0;1612092282.88
2021-03-01 08:25:00;7.0;1955528.0;1.48977646623e-05;3582216.0;1955528.0;62857216.0;3399680.0;8111.0;62038016.0;66256896.0;1614587127.968088;91936.0;4194304.0;662865.0;851968.0;851968.0;15.0;1605086741.0;3246.0;3360.0;0.2;0.64;0.54;1615941632.0;2954264576.0;1338322944.0;134217728.0;1708728320.0;380948480.0;1923747840.0;7910023168.0;7899971584.0;689897472.0;13950976.0;1761280.0;1071472640.0;1069711360.0;18018304.0;475385856.0;6136446976.0;3642064896.0;15876096.0;398368768.0;156725248.0;3629056.0;555094016.0;4.0;78.0;8.0;32768.0;669.0;1614587157.965216;1.00002837890625;1.4645;2.89e-06;25243648.0;1612092282.88
2021-03-01 08:26:00;7.0;3516488.0;1.48976144573e-05;3582216.0;3516488.0;60727296.0;5529600.0;14509.0;59662336.0;66256896.0;1614587187.9674988;91936.0;4967600.0;662865.0;851968.0;851968.0;15.0;1605086741.0;3418.0;3296.0;0.98;0.68;0.69;2098352128.0;3436810240.0;1338458112.0;134217728.0;2190970880.0;381034496.0;2042916864.0;7885504512.0;7899971584.0;689897472.0;15654912.0;1761280.0;1190326272.0;1188564992.0;18006016.0;475426816.0;5646897152.0;3027353600.0;16814080.0;404541440.0;160911360.0;3629056.0;565452800.0;5.0;79.0;3.0;12288.0;670.0;1614587217.9665308;1.00002837890625;1.4945;2.57e-06;25243648.0;1612092282.88
2021-03-01 08:27:00;7.0;2997928.0;1.48978146515e-05;3582216.0;2997928.0;61333504.0;4890624.0;9661.0;60162048.0;66224128.0;1614587247.968353;96696.0;5714832.0;662865.0;884736.0;884736.0;15.0;1605086741.0;3441.0;3296.0;0.67;0.67;0.67;2099724288.0;3438272512.0;1338548224.0;134217728.0;2192420864.0;381083648.0;2168676352.0;7885434880.0;7899971584.0;689897472.0;13774848.0;1761280.0;1316245504.0;1314484224.0;17960960.0;475430912.0;5643403264.0;2890518528.0;16814080.0;411873280.0;163926016.0;3629056.0;575799296.0;8.0;81.0;5.0;20480.0;672.0;1614587277.9656425;1.00002837890625;1.5245;2.286e-06;25243648.0;1612092282.88
2021-03-01 08:28:00;7.0;3315296.0;1.48976577086e-05;3582216.0;3315296.0;60948480.0;5275648.0;11999.0;60702720.0;66224128.0;1614587307.9674287;93296.0;4494224.0;662865.0;884736.0;884736.0;15.0;1605086741.0;3464.0;3296.0;0.9;0.68;0.69;2098552832.0;3437219840.0;1338667008.0;134217728.0;2191077376.0;381153280.0;2296156160.0;7888199680.0;7899971584.0;689897472.0;9994240.0;1761280.0;1443635200.0;1441873920.0;17899520.0;475430912.0;5644300288.0;2755997696.0;16838656.0;419782656.0;164257792.0;3629056.0;584040448.0;5.0;78.0;6.0;24576.0;669.0;1614587337.9671123;1.00002837890625;1.5545;2.033e-06;25243648.0;1612092282.88
2021-03-01 08:29:00;7.0;2975208.0;1.48977066822e-05;3582216.0;2975208.0;61243392.0;4980736.0;9758.0;59785216.0;66224128.0;1614587367.9699852;99552.0;5799472.0;662865.0;884736.0;884736.0;15.0;1605086741.0;3487.0;3264.0;1.28;0.73;0.84;2099736576.0;3438518272.0;1338781696.0;134217728.0;2192351232.0;381202432.0;2423074816.0;7886413824.0;7899971584.0;689897472.0;7905280.0;1761280.0;1570254848.0;1568493568.0;18001920.0;475435008.0;5641797632.0;2619887616.0;16838656.0;426655744.0;164151296.0;3629056.0;590807040.0;4.0;78.0;4.0;16384.0;669.0;1614587397.96602;1.00002837890625;1.5845;1.808e-06;25243648.0;1612092282.88
2021-03-01 08:30:00;8.0;3211648.0;1.48975898229e-05;3582216.0;3211648.0;61079552.0;5144576.0;12152.0;60473344.0;66224128.0;1614587427.96727;91256.0;4202656.0;662865.0;884736.0;884736.0;15.0;1605086741.0;3327.0;3264.0;0.93;0.73;0.82;2105933824.0;3444858880.0;1338925056.0;134217728.0;2198548480.0;381272064.0;2547171328.0;7889121280.0;7899971584.0;689897472.0;4538368.0;1761280.0;1694564352.0;1692803072.0;17920000.0;475439104.0;5636968448.0;2483441664.0;16838656.0;433819648.0;164143104.0;3629056.0;597962752.0;8.0;79.0;6.0;24576.0;670.0;1614587457.9669726;1.00002837890625;1.6145;1.607e-06;25243648.0;1612092282.88
2021-03-01 08:31:00;7.0;3257304.0;1.48978245921e-05;3582216.0;3257304.0;61382656.0;4907008.0;12804.0;61325312.0;66289664.0;1614587487.9683604;91256.0;4426288.0;662865.0;819200.0;819200.0;15.0;1605086741.0;3427.0;3264.0;0.96;0.74;0.85;2104426496.0;3443458048.0;1339031552.0;134217728.0;2196869120.0;381329408.0;2671022080.0;7885438976.0;7899971584.0;689897472.0;61538304.0;1761280.0;1818337280.0;1816576000.0;17932288.0;475443200.0;5638062080.0;2354028544.0;16842752.0;440446976.0;164556800.0;3629056.0;605003776.0;5.0;78.0;9.0;36864.0;669.0;1614587517.9646275;1.00002837890625;1.6445;1.429e-06;25243648.0;1612092282.88
2021-03-01 08:32:00;7.0;3117976.0;1.48979550497e-05;3582216.0;3117976.0;61284352.0;4972544.0;11246.0;61153280.0;66256896.0;1614587547.9687965;89488.0;4448384.0;662865.0;851968.0;851968.0;15.0;1605086741.0;3447.0;3296.0;0.78;0.75;0.84;2104516608.0;3443650560.0;1339133952.0;134217728.0;2197213184.0;381382656.0;2714853376.0;7888437248.0;7899971584.0;689897472.0;26054656.0;1761280.0;1862217728.0;1860456448.0;17924096.0;475443200.0;5639778304.0;2352984064.0;16842752.0;399224832.0;164163584.0;3629056.0;563388416.0;4.0;79.0;8.0;32768.0;670.0;1614587577.9676597;1.00002837890625;1.6745;1.271e-06;25243648.0;1612092282.88
2021-03-01 08:33:00;7.0;2776152.0;1.4898345199e-05;3582216.0;2776152.0;61808640.0;4448256.0;8120.0;60153856.0;66256896.0;1614587607.9709704;89488.0;5434416.0;662865.0;851968.0;851968.0;15.0;1605086741.0;3461.0;3232.0;0.28;0.7;0.69;2104410112.0;3443609600.0;1339199488.0;134217728.0;2197114880.0;381407232.0;2714898432.0;7891169280.0;7899971584.0;689897472.0;4096.0;1761280.0;1862221824.0;1860460544.0;17887232.0;475447296.0;5641920512.0;2354753536.0;16842752.0;399527936.0;163344384.0;3629056.0;562872320.0;4.0;76.0;7.0;28672.0;667.0;1614587637.9658542;1.00002837890625;1.7045;1.13e-06;25243648.0;1612092282.88
2021-03-01 08:34:00;7.0;4113616.0;1.48982767265e-05;3582216.0;4113616.0;60768256.0;5488640.0;20762.0;60522496.0;66256896.0;1614587637.969141;94792.0;5343664.0;662865.0;851968.0;851968.0;15.0;1605086741.0;3475.0;3296.0;0.64;0.7;0.7;2104524800.0;3443777536.0;1339252736.0;134217728.0;2197139456.0;381419520.0;2714943488.0;7889203200.0;7899971584.0;689897472.0;0.0;1761280.0;1862225920.0;1860464640.0;17858560.0;475451392.0;5649682432.0;2362568704.0;16842752.0;399417344.0;156082176.0;3629056.0;555499520.0;3.0;76.0;6.0;24576.0;667.0;1614587697.96582;1.00002837890625;1.7345;1.005e-06;25243648.0;1612092282.88
2021-03-01 08:35:00;8.0;2109504.0;1.48981233235e-05;3582216.0;2109504.0;62439424.0;3850240.0;9485.0;61956096.0;66289664.0;1614587727.9684048;86224.0;4194304.0;662865.0;819200.0;819200.0;15.0;1605086741.0;3244.0;3296.0;0.23;0.65;0.57;2104868864.0;3444178944.0;1339310080.0;134217728.0;2197565440.0;381435904.0;2714988544.0;7888941056.0;7899971584.0;689897472.0;4096.0;1761280.0;1862230016.0;1860468736.0;17805312.0;475455488.0;5649571840.0;2362568704.0;16842752.0;399245312.0;156016640.0;3629056.0;555261952.0;9.0;76.0;3.0;12288.0;667.0;1614587757.9659874;1.00002837890625;1.7645;8.94e-07;25243648.0;1612092282.88
2021-03-01 08:36:00;7.0;4115800.0;1.48980792596e-05;3582216.0;4115800.0;60727296.0;5529600.0;21542.0;60055552.0;66256896.0;1614587757.969469;86224.0;5499824.0;662865.0;851968.0;851968.0;15.0;1605086741.0;3289.0;3296.0;0.12;0.62;0.48;2105393152.0;3444764672.0;1339371520.0;134217728.0;2197835776.0;381456384.0;2715033600.0;7888687104.0;7899971584.0;689897472.0;4096.0;1761280.0;1862234112.0;1860472832.0;17870848.0;475455488.0;5649260544.0;2362142720.0;16842752.0;399294464.0;156028928.0;3629056.0;555323392.0;4.0;76.0;6.0;24576.0;667.0;1614587817.9650023;1.00002837890625;1.7945;7.95e-07;25243648.0;1612092282.88
2021-03-01 08:37:00;7.0;3412464.0;1.48980898245e-05;3582216.0;3412464.0;61366272.0;4923392.0;13454.0;61104128.0;66289664.0;1614587847.9665158;84184.0;4415232.0;662865.0;819200.0;819200.0;15.0;1605086741.0;3332.0;3296.0;0.04;0.57;0.39;2108289024.0;3447726080.0;1339437056.0;136314880.0;2200735744.0;381480960.0;2715078656.0;7889543168.0;7899971584.0;689897472.0;24576.0;1761280.0;1862238208.0;1860476928.0;17842176.0;475459584.0;5646082048.0;2359443456.0;16846848.0;398745600.0;155987968.0;3629056.0;554733568.0;7.0;78.0;4.0;16384.0;669.0;1614587877.967021;1.00002837890625;1.8245;7.07e-07;25243648.0;1612092282.88
2021-03-01 08:38:00;7.0;3261480.0;1.48988246457e-05;3582216.0;3261480.0;61407232.0;4882432.0;12816.0;61374464.0;66289664.0;1614587907.9688034;99416.0;4480832.0;662865.0;819200.0;819200.0;15.0;1605086741.0;3398.0;3296.0;0.16;0.55;0.35;1237348352.0;2577334272.0;1339985920.0;136314880.0;1329811456.0;381693952.0;1899790336.0;7879917568.0;7893680128.0;696188928.0;307200.0;1753088.0;1046605824.0;1044852736.0;18042880.0;475365376.0;6517829632.0;4048740352.0;15126528.0;396230656.0;156766208.0;3629056.0;552996864.0;4.0;77.0;7.0;28672.0;668.0;1614587937.9653325;1.0000269499206542;0.002;-0.004123264;25243648.0;1612092282.88
2021-03-01 08:39:00;8.0;3126672.0;1.48989086365e-05;3582216.0;3126672.0;61374464.0;4915200.0;12003.0;61054976.0;66289664.0;1614587967.9679933;93432.0;4194304.0;662865.0;819200.0;819200.0;15.0;1605086741.0;3426.0;3296.0;0.11;0.52;0.3;1241628672.0;2581680128.0;1340051456.0;136314880.0;1334263808.0;381743104.0;1900064768.0;7870976000.0;7893680128.0;696188928.0;36864.0;1748992.0;1046855680.0;1045106688.0;18014208.0;475373568.0;6513557504.0;4043804672.0;15130624.0;396574720.0;156565504.0;3629056.0;553140224.0;4.0;77.0;4.0;16384.0;668.0;1614587997.9657848;1.0000269499206542;0.032;-0.003666886;25243648.0;1612092282.88
2021-03-01 08:40:00;7.0;2133720.0;1.48988775405e-05;3582216.0;2133720.0;62455808.0;3866624.0;9849.0;61898752.0;66322432.0;1614588027.9832523;84864.0;4194304.0;662865.0;786432.0;786432.0;15.0;1605086741.0;3249.0;3264.0;0.59;0.54;0.4;2099232768.0;3439374336.0;1340141568.0;136314880.0;2191753216.0;381800448.0;1989865472.0;7888109568.0;7893680128.0;696188928.0;43253760.0;1748992.0;1136197632.0;1134448640.0;18034688.0;475426816.0;5647335424.0;3082825728.0;16822272.0;401899520.0;159305728.0;3629056.0;561205248.0;8.0;78.0;9.0;36864.0;669.0;1614588057.9666114;1.0000269499206542;0.062;-0.003261022;25243648.0;1612092282.88
